id,target
00034db451c4,0.036497656333333295
0006316b5ca0,0.0170025444444444
0006a953d21b,0.035928378777777756
0008a33d6695,0.0729014449444444
00095b5119fc,0.03951927405555555
000c99f1a336,0.029582109111111102
000cb84d12e4,0.036516308499999955
000df2799b46,0.012410800333333302
000e43012936,0.07832123966666665
001004691ca1,0.04318543566666665
001079f916aa,0.0495177483333333
0010ba102af6,0.00619692801666665
001362ee8003,0.017555622277777752
00146b90b615,0.012456726588888849
0014cec328e2,0.0080352011222222
0017fde8aac6,0.047171800055555546
001abaa506e0,0.0589000205
001d29c82d80,0.0370250011111111
001d7eb3f9cb,0.9999804466666666
001e82ba9d4a,0.01326220727777775
001ff76166aa,0.9999933361111112
002081441070,0.00355960725
002993108442,0.014892177255555548
002aa50ee6f8,0.01484214027777775
002c8b6ca2e0,0.0071011725333333005
002c8e761d37,0.05876056066666665
002cc96b1041,0.0044607656333333
002d5868b367,0.99999804
002f61bfb7bc,0.0399169595
00308b3bb6c1,0.0388663753333333
003158b73592,0.00463956553888885
0035fec8b66c,0.0080253883833333
003642d935de,0.00537931070555555
00369b7adbb0,0.04176304366666665
0038bd619d2e,0.04556981
003954c7e391,0.9999998138888888
0039db15867a,0.0473088168333333
003b5326af50,0.9992221844444444
003d449ce211,0.0441333262222222
003e2ff24826,0.06525676544444439
00426b858d0f,0.029772768944444403
0048665c3d4b,0.0620676859444444
00490c163a81,0.01175299399999995
004a64b5f80b,0.01505135041666665
004b61a2cb4a,0.041078359999999994
004c5b3fee8b,0.9991837855555556
004d18dd0a8f,0.010394173444444401
004fd85f815e,0.0494693512222222
004ffa352164,0.016675981166666652
00514562e9f5,0.0063113234055554995
00540e056868,0.9963584072222222
0054f701205f,0.02087808388888885
00590ab75c5a,0.030553476888888847
005d3ddc13e8,0.01253838538888885
005dcee1f5e6,0.0890317627222222
005de9e5e4e4,0.027839177277777752
005e0a2d415b,0.999956185
005e68b19159,0.9826750594444444
005e6a127258,0.9992805733333334
005f27d56543,0.9993937388888889
0066c77058e7,0.9999925283333334
006b71f5f5d5,0.0575296087222222
006c9714ee57,0.04695654555555555
006e17e9c8c8,0.07245939561111109
006f083fe7fc,0.10788675888888885
006f9d4f4dd4,0.9999981833333333
007145d98dd7,0.05778783555555555
00718207ac54,0.0056954030833333
0073f705904b,0.011891793944444399
0077752b77a4,0.059574427672222194
0077d7d02cd6,0.09148495177777774
00781f951b9c,0.0310263955555555
007a51059ce8,0.018183170222222197
007f276f3736,0.02741824605555555
007fbf319b1f,0.02156126599999995
00800bea3d72,0.017002348666666653
0081edfe7688,0.9999988866666667
0083559b8d51,0.07828351266666665
00850965ce8a,0.9999999388888889
0086c2ef4c58,0.0041279029444444
0088d82327b3,0.005321714427777751
0089870c2a85,0.0083274204
0089ff637c53,0.999784935
008baa558d52,0.035890304444444396
009110105b31,0.01353371952777775
0091ae0f941e,0.9994689066666667
0094bea627b4,1.0
0095262c72b1,0.99999985
0095deaddd8a,0.01576876188888885
0097a3ee9336,0.055735733277777755
009f1ddc7dd8,0.01792141605555555
00a3d3d7c6d3,0.01982101438888885
00a4afe9d9ff,0.01522108313888885
00a4d630ee4d,0.0694896702222222
00a8ed0ce01c,0.07162395255555554
00abedfe840c,0.99999998
00b2015c1986,0.999988638888889
00b390c0b75b,0.047765830555555555
00b520f952c3,0.04120753105555555
00b6ec6111b5,0.0761477956111111
00b88812e579,0.01425683177777775
00baf533f415,0.0780621675
00be5070dc9a,0.02134031299999995
00c021885c4b,0.042298148888888845
00c0b3cc5102,0.055678495888888846
00c2897b6b7b,0.05359619538888885
00c414bcc3c0,0.018389843388888848
00c572352cf0,0.0642282864444444
00c5d352f5f6,0.027479561388888848
