id,target
000bf832cae9ff1,0.047389313625
000c74cc71a1140,0.04065237624999995
000f5f9851161d3,0.044945182125
000f7499e95aba6,0.1562710475
00133ce6ec257f9,0.09258153125
0014926d972f4f5,0.037706016875
0014e523a391acf,0.9818183125
0015d7e2d516140,0.033683143624999995
001891be58f53d4,0.11933128625
001bb1d7a769e7c,0.0927293345
001bbef94e70824,0.067346815875
0021c680a8d59e9,0.998669825
0022e30fd1ebe55,0.045200650375
00253c0f136e834,0.103345736375
00254afb7e880dc,0.059985594125
0025ed1285820e7,0.997050275
0026e4e93a2b4fe,0.076442993875
0029a34b563d964,0.06304277275
002a40e35cb4963,0.032291058250000004
002a62a9b6d192c,0.054759783500000006
002b9aecde40ab0,0.11109231
002b9bc62409279,0.07982647
002c8276e93da37,0.99997795375
002ff8e930177de,0.975662515
00314d4632fe872,0.99998843125
00317106f0d7fbd,0.14307894925
0032149f874e62d,0.074186545125
003240ddd6178fd,0.10666729825
00325ca34e63626,0.107975198125
0033557bf4fe56a,0.9959509475
003413d1a8d077e,0.056667636375
0036dda5186a1bc,0.09884593
003d8b8446088f3,0.07691910637499999
003f09c38b26c42,0.060949200375
0040bb451274bb2,0.9999790625
0040c0c4d81e49a,0.00446813215
004322758602488,0.048787844374999945
00446eff14fbbd8,0.059123174125000004
004592bc2778a95,0.062958163375
004740044e941a0,0.9999188262500001
0047fc1584f170d,0.060726803499999996
0048eba7107927e,0.14286795074999994
004b722eb2ba835,0.012015598499999999
004d1e194398974,0.00472000567499995
004d5f4e9521db6,0.08745553425
004e25537986ac4,0.06162131575
004f442182fff78,0.08436685375
005271243f7c898,0.045886832749999995
00535a55fe98987,0.11177288275
0053fdcb72c344b,0.06696471275
00552c1f1d86a9a,0.11876545875
0055d69940545dc,0.040211490625
0056c8073708b20,0.093596436125
005b1167b329950,0.99988064
005b37fbd01f73b,0.999997585
005c4df6fa41056,0.07724316875000001
005d0ff164f2915,0.06928162225000001
005e415ae551799,0.06271435575
005e897502b26f5,0.020707145
005ecf53820e43a,0.99999976875
005ef092e54e078,0.26838962625
005fab671f50a1c,0.0520234505
006316a2f05abe0,0.10698778
00651188447ed04,0.031662344
006898e53c9aa8d,0.052496240875
0068b35697d2a92,0.03319719675
006ae0147f32e31,0.9988204775
006c5e411276ce2,0.049059605
006e25bf40d5ccd,0.99979446
006eb89d02f12a4,0.036514940499999995
006f093cbe14961,0.9885169425
006fa6aa2e919fc,0.11282936
00725210b735603,0.13432172624999994
00755724c13fc0e,0.113503071875
00763a406348dcf,0.99999791
0076d2eafa09de4,0.9999879512500001
0078517a59a3cdb,0.08171206125
007a3e1eb788310,0.07890395375
007bf72d860e3c1,0.9999352875
007e50ffe9e9499,0.08453284499999995
007faa1ee0970ae,0.08512984824999995
00829a9f070cedc,0.05908787074999995
00837447af491ea,0.999994775
00839672bb1f293,0.06349254925
00844b07371b7a8,0.9999958687499999
0085add05816486,0.069134802875
00875bd9e4b440f,0.06591412775
00914df5426ec41,0.07735727375
00918b7ed237ee6,0.08128688875000001
00968af3e3d4d88,0.061445209
0096f098e4a7859,0.0595924295
009929e746d74da,0.02833869175
0099662c394e3b3,0.95419535
009cc1b9e8b4439,0.08831652875000001
009d9146cd229c1,0.9998554925
009dc4627b81687,0.08220651199999995
009e8be12bc19b0,0.997778375
009f1005ca5f9df,0.0187879359375
009f332e4dbdc56,0.039850870375
00a8d2538f120ae,0.99921130125
00a9da79c5d25c8,0.074125869375
00aaba868e96c0b,0.9999867
00ac200fca385d0,0.0835446195
00ac8dfbe96930c,0.13017293125
00afa7d72e5fc0c,0.99917108375
00b7d2259828c00,0.050537772875
00b8c818c79735c,0.10587205499999999
00bab9c25ece211,0.09904817937499999
00bb353964cf89d,0.12505944999999996
00bc20b0c93d9a7,0.04425546575
00bc77d80230235,0.999998825
00c02deddad45c2,0.99991869
00c0a3fb05774a1,0.03689232812499995
00c5f6b8c06ce6b,0.9998511825
00c8490baee2ee1,0.10991924249999994
00cc0d20ae4e03b,0.053354826375
00cef221d85646d,0.062569101
00d45e3b9067261,0.10030887537499994
00d6f16f8d2e041,0.9920820225
00d740221344219,0.06338969650000001
00d740bb89c8e9a,0.08643635250000001
00d7e7401d96873,0.06849529374999999
00d9de95f03c93a,0.095006531875
00d9dfc6a3734ff,0.0429508575
00dbbde4ea3586a,0.052214708624999995
00dc1db87ad101f,0.25430281374999997
00dc22cf14a908e,0.07800361775
00e42bcc5780854,0.99342300875
00e46ee58140648,0.10085506062499999
00e5457e0e3fbcb,0.9999991687500001
00e6cd4757a7d51,0.999978475
00e8043beae0254,0.99996943375
00e83a0cd0dd43b,0.075263306
00e8e6d83b9a09d,0.07593224225
00ee020b7502c01,0.087198724
00ee8f8c73c6f3f,0.03808033275
00f75589c203627,0.01931359049999995
00f8584aa55a0ba,0.1253065475
00fadba0fa46fdc,0.068715242875
00fce3d8512a0f0,0.99999515625
00fd31bc2ae5880,0.0833930575
00ff7f8d03e1117,0.048596514
00ff9e7332c2ede,0.10425674875
01005ad268ba417,0.086125851375
0100a97fe54d3cb,0.10530609737499999
0101875cc9bd555,0.9982822650000001
01049b1e53493e1,0.999420935
0104a0c1ef69201,0.076969112
0104e7f7a71a540,0.025834788875
010514bc3cb20c4,0.0688004525
0105eb2a545fc83,0.99999975625
010635daf9d022e,0.9999575075
01069a0cfdcb37b,0.12745139875
0106d34d1ecbefb,0.00590450009999995
010ae30a4747e3a,0.07812818625
010c74f84d27155,0.129611375
01112200e8c8388,0.07741000549999999
0117fc325ceb62c,0.9999991937499999
01194fc08920bd6,0.04127956587499995
011cac8258ba975,0.9991935574999999
011e8597ae68ba7,0.050456154375
011ea7d1bc83acb,0.059325291749999995
011fe26d48fcb77,0.0905745255
01201fc38c67f8b,0.062560307875
0121106d490a45d,0.042257407250000004
012186303c6ac57,0.070139099375
0121c2c599d0079,0.09038852875
012293c3625b269,0.055521063875
0123711b6e74bdf,0.054874282125
0125c559545f119,0.08095110337499994
012913056a1e636,0.9970969225
0129788c483fed5,0.10146783000000001
012bec78bdba901,0.0897418385
012db914bdc2b61,0.9999123962500001
012fb1f92fb6399,0.9997773912500001
01303d1db60bdd2,0.07592882625
01343438a7b0eec,0.9967699125
01375bc99a16b27,0.008645277875
013a6ba7d0f7720,0.03188137025
013a82dfdce6ed2,0.051748741375
013a9dd2e7705c0,0.08083011575
013b22612f4ab57,0.054285261
013c44638a4f00a,0.99998660125
013c7d0572053b8,0.14015889874999998
013e894bba5540b,0.999998185
01413b9bb03409f,0.999254935
0142256221c634d,0.0773690695
0143f7f72c7b69f,0.073077785
0146120f9c854b7,0.063517663875
0147d7ce913fbc0,0.066359737625
0148f51fb2b8fb7,0.08249057112499995
014a8e41237b42e,0.04488534775
014b4e029b2c994,0.062463990125
014d8af92036749,0.99997884
014da31a62bbc44,0.0695799895
014f66dc5692f54,0.058243057625
01515c48b1aed5f,0.9999851275
01552658815b8c5,0.09565251812499995
01579e2d41d137c,0.04605572625
015cc564c196c57,0.547116765
015d4386b7af107,0.07842675275
015df046433ede9,0.097728379875
015ecceb96bda26,0.0659980495
015f6fbf057f8ef,0.11121607424999999
016031954d26309,0.048252819999999946
0163eda054cf17e,0.09760483049999999
01665dd69f6e874,0.99978959625
0166d7ef763447b,0.9999972512499999
016b3078f0faa66,0.0549503885
016c1184db6bcb3,0.1414024795
016e14737fcb24e,0.0613339145
016e8381d2a2670,0.9998848575
0170a6b6f44e167,0.07222533499999995
0170ca22392ffd5,0.09305815925
01745682b307973,0.06250713975
0178f3858ecb341,0.99998999
017cdeb3e599c09,0.118687183
017e2298a1db23d,0.093447272875
017e7058e4140f7,0.037617822875
017fe1821051b5e,0.069682267125
0181c22e89812f2,0.07152646074999999
0181edeedd89151,0.053236751875
018288bb774ccc8,0.07639645625
018342a42489f2a,0.06657214125
0187e123ff60df7,0.9366643162499999
018a9354697b16a,0.037112422125
018ddcdd2a258f5,0.08480078274999996
018ded3ec08c637,0.079441240375
018ea36687a9d27,0.036172249375
019175295f75c0d,0.15081393425
0193659b805cc03,0.08958619200000001
01938b548efbae6,0.11918431875
0196643df7adaa1,0.076335881125
019a6a7f00d8cc1,0.07536734625
019e3a0ea7332ef,0.10713454375
01a05d794a81e48,0.07474815699999995
01a0c72090ccd41,0.03455518325
01a45a5a951fa10,0.9999965875000001
01a54adfdcd7382,0.08284090737499995
01a5ca3088d67f6,0.16498044750000002
01a603ffb3f53e0,0.06732270374999999
01a68a0d3eb9dc2,0.067794472125
01a96d836474db1,0.053767320874999996
01aa887409922d2,0.10290191624999995
01af514515d80b5,0.047384813250000005
01b152193ba798b,0.9998673250000001
01b18a05c06aa8a,0.9982726550000001
01b1cbda421f414,0.9999906949999999
01b2b4f99d6eae2,0.043356719375000005
01b2b50c0274725,0.033231411625
01b4c4c9efc93e8,0.08409876299999999
01b50a0ad25fc54,0.05474727462499995
01b5b67775e0fd9,0.0053965698625
01b61c677c6734e,0.07201583875
01b9a6b828fa4ab,0.04807352087499995
01b9b751da7066d,0.07873975412499995
01bb4ee7366c8a2,0.999974205
01bd3df298c9ef9,0.94862882875
01bd6e743a70bf5,0.57143508625
01be0ef239286db,0.99999013125
01be3708582d4b7,0.040685510625000004
01c02813a10df1f,0.995926675
01c0cb4da96a165,0.02531928625
01c107ac2836a7c,0.11046971924999999
01c1a244ed83bd5,0.1613893025
01c2c5626aa157b,0.99999802375
01c33022dec7694,0.046283157624999946
01c84b428b045e3,0.072920595
01cccc43bf6c275,0.99996295
01ccfa8a5881551,0.8757111662499999
01cdbfacd5831fe,0.07306009499999995
01d22c4bd65d74d,0.091754337625
01d4370ee7c2f22,0.07812534625
01d5572e733d1f9,0.99988041875
01d947a18192e9b,0.066582112
01d9723d88e4172,0.052790896375
01dba6222c14320,0.024716909250000002
01dc3cf72668425,0.018116101750000002
01dcd3a98384f43,0.071445109625
01dd54bdb9977dc,0.09124048012499994
01deb435768251c,0.085779192
01df8dcf90c0d12,0.1118210875
01dffb0703260e3,0.08260258949999999
01e25e47f657aac,0.088742339625
01e382cb289c6b0,0.9999247824999999
01e3a88280043e2,0.034915685249999995
01e4255586a2d2e,0.066884655625
01e4e6180cfdc98,0.092495648125
01ebbc917864662,0.09529760749999999
01ee5568435941f,0.594823975
01f0b0f601dc025,0.1222732195
01f1834cb2c9773,0.9996714625
01f1ebbdbb40d1f,0.08679790925
01f40e200919c1b,0.0067650742625
01f4673a975afaa,0.0950838675
01f69f412a38a97,0.0512152885
01f7d77c7c7d61e,0.08434037762499999
01f8c4a9c45f344,0.08506714425
01f8dee26b96467,0.09270273600000001
01f96224388c616,0.08194999375
01fb34510df4e94,0.12833487075
01fc8248d9b5f5e,0.069817436875
01fdb89bad7938c,0.07118927462499999
01fdf6bcd02a6c3,0.9999752
01ff48acd63634a,0.9998390375
0200e3e8b512e27,0.08366252725000001
020287a2858b83c,0.0100830365
0202bc82cccac02,0.083455045
020523a3bc545a5,0.057868755375
0206ab6118e952d,0.029433481875
0208cd010ec9d5e,0.06956281875
020aa005903770f,0.095978386625
020bf34f68d0271,0.045504859125
020e8f9f1658b2e,0.865878495
02138a0c4afb1fb,0.08281980375
02147bf5674c0ab,0.06698263875
0217b255477b921,0.88085317
0218b0f4be4a6e6,0.10279921487499999
0219d1c72022906,0.05327186575
02211af6c74241e,0.06560344225
0221525cee42744,0.0619091705
02218fb1c844408,0.061086170375
02244b244889a95,0.08392219275
0229d0631b29b98,0.060449517125000005
022ddc2fa2d7e0b,0.999982505
022e53cbc12ae17,0.11219282575
022e62b79bce820,0.047891018125000004
022ebfc24ca64f2,0.11888019875
022f254f49e8a4d,0.04104587487499995
022fea213e6199e,0.997388715
023040b7f9a5c74,0.0390430355
02306f33f0db7d4,0.060884576875
023112316902bb6,0.99999577875
02335bd9fe12d47,0.9990164187499999
0236d1d27c1e42c,0.11994852825
0238cfb1839e598,0.9999095412500001
023c54a0133624d,0.0475862035
023d854e77306f4,0.07522917
023d990fc74fa08,0.11986615625
0241292a710749b,0.05424254712499995
02413ad159fc5a9,0.0793426325
0242305433b5c18,0.074593658875
024445e3f5476a6,0.10439917174999995
024547d04924f4b,0.070824675625
0245c2e29b1a1e0,0.08075241687500001
024795b3135ea65,0.03844769325
0249ae01921f8de,0.087788558625
024b0d7059e4cb6,0.08709994562499995
024b59b5361a847,0.24749003375
024b8089ea7a610,0.99995666
024bf3ae4dbea59,0.042196069875
024c69499e60544,0.069796203625
024c83b7ddbd6bb,0.999979695
024e93d3438eb20,0.99403677625
02566c3dd06d4cf,0.07781448999999996
0257e0b800596d5,0.03345210049999995
02581d01d528bd4,0.08575513362500001
0259cd0c161659f,0.1378765975
025f29ed8da6d20,0.09334347387499994
025f68d5586ee96,0.064268694125
02608d62c15808e,0.221771245
0260c9d2dcc6c87,0.9999402875000001
0264bd44e11a4f4,0.045179704875
0264e3bbac2fe3a,0.9027737725
026562cd26e79d7,0.056434464625
0266d66a13a8e03,0.294950175
0266dc1f9228795,0.09398134475
0267a10fb419762,0.1636486375
026a594f3210f7d,0.9546456812499999
026b45482dbd5cf,0.09291884125
026b5c4a54c6047,0.05986074775
026cf224ba3faa5,0.99997504
026e397f223b43a,0.060587070625
026ffbfdcab66a3,0.999981495
02771c9f7b2b3d4,0.07509613125
027ab53806364d8,0.040415680499999995
027f73b1e4ca8c6,0.08287256187499994
028005ed327177e,0.99992404125
0280e6b3b07a602,0.023912932749999997
0281384221be663,0.029675438
028493b32631faa,0.1397605025
02861d099e8ac34,0.07855539075000001
028a4009c3b0908,0.0563346825
028ae513bb5c0ce,0.11255948299999999
028cf42f665079e,0.08179819062499999
028f3f1bae49b46,0.077539445875
028f880b0bdda81,0.077057298
0290c1a9fc6464f,0.99691949125
02923bdce7ac037,0.08492973312499995
0293a87332ccd41,0.072919715
02948dd8dafcb27,0.04127739625
029609826bf0d52,0.10031242874999995
029e21c905ba202,0.08886409687499999
029e8880692d59c,0.043936851375
029f5c6510cad68,0.033015153374999995
02a0114bdc6b249,0.15110278575000002
02a2d1aab7c2cb9,0.074045283
02a4ca1bbfb4ed6,0.6898294575
02a60aafb3bd39e,0.05395143949999995
02a6ada20ab30ec,0.9995840625
02a73eb489aa716,0.06261529337499995
02ac9fb884bdaa7,0.0840155305
02af694a7951615,0.07337813912499999
02afe6264b7a029,0.05302238125
02b323254868d1c,0.07667747175
02b95093197c165,0.048058369
02b9b51ee867015,0.059443620749999995
02bc73429ab97b1,0.9986487337500001
02bce894b764046,0.9999420087499999
02bec96071b97ab,0.039374143125
02c0bb9d0e5ed5b,0.08568557375
02c2b96ac1143b7,0.073004343625
02c388ce08a4e1d,0.062215576
02c4c140a3bd2bc,0.07976198799999995
02c6da4e6c1c20a,0.9996937075
02c7d9c7a201a58,0.080795017
02c9f2906400705,0.104807123625
02cc33cbfb7ffdf,0.14343094499999998
02cd58426fd770d,0.07575632362500001
02cfe43c4470dc5,0.9994154375
02d0aa5a3657e62,0.9999985124999999
02d0e2726b2fe9d,0.04796732487499995
02d206ceb218aa3,0.051250701625000006
02d234759672533,0.99923063375
02d2b32164bbf38,0.27375415999999997
02d32e592ace450,0.999997555
02d38a14d010f44,0.11023856499999996
02d455cf9860a60,0.99997358
02d4bc79bad51f6,0.09513104862499999
02d588431eee2f6,0.096785154375
02d6e02d278dacf,0.058694964375
02d7860b2a2f506,0.041519078
02de8a461108383,0.045738712999999945
02e028085e550eb,0.09879274974999999
02e11894e1d7cf8,0.09995681825
02e2950bf01985b,0.9995021737500001
02e55ba65776890,0.07462240875000001
02e9073bc2c5466,0.054140037375
02e9165b8fedb42,0.10675888175
02e96b2b7f87dae,0.10640382525
02eac8bd2491d8e,0.99996844625
02ec3b17fe63994,0.077166726125
02f05cff8f21c55,0.9999953699999999
02f0d615816617d,0.8696101749999999
02f3e1dac1fe7dd,0.9998026275
02f48396adaa656,0.055864475125
02f5cd6c2ab44ef,0.06948855500000001
02f614e420b213b,0.11367028675
02f61dd92210355,0.9997522962500001
02f739dcd4efeb5,0.07205259437499995
02f89b5451447dc,0.9891197924999999
02f8efd245329f0,0.07251629587499994
02f97ae6b7f31fd,0.057225047249999994
02fcb9e3d461965,0.05802003025
0301bc36d3781ec,0.071011404125
030272a033f31b0,0.050564229
03047bd9965b896,0.034976938
03048b320959b80,0.07976360175
0305f8d55a80143,0.036412882125000004
030648dbdd62520,0.065919792375
030911b2a0c2bb6,0.0963848375
030939cd7b3bce1,0.08491875925
03114cfdb66293a,0.09561379175
0312f3f379939d7,0.141811162375
0314012798a29fe,0.039167451
03156c658a6c8bb,0.09551613875000001
031606265d9ff34,0.05677325775
031644dd9d3744e,0.163080292
031948fdfa4d58f,0.039954176125000004
031cb8842649412,0.12889348350000002
031d454cec8a9ca,0.07854693274999999
0320fb414f77f7e,0.06816809649999994
03213e4d5d655a6,0.064676704625
03230fb54f1e32a,0.07360957900000001
0324d54d6e6dba0,0.045664393625
032a50c9409b9a2,0.0840646275
032b5ae60ec63e3,0.06681495274999999
032da71712927a3,0.99999772
032e0824a01cef2,0.04640199737499995
032f463609cbfb1,0.12952960999999996
03301ce0e66b49d,0.10015199699999999
033047dc9b33189,0.00515101009999995
033369c36b7eaf0,0.04597781975
0333b5d63950eaf,0.039935162499999996
0335a742576614e,0.11128299799999995
0335c84f18577e2,0.1578247095
0335cdb8794a8a4,0.9883025999999999
0335f1fb359ad89,0.9999090712500001
033744e06c57410,0.06651221625
033b1aba67393e1,0.920239535
033c64543533fbd,0.056761470125000005
033ee25bab4650d,0.0546479215
0341a2c5571e49e,0.6920192437499999
0344f834bd9b50b,0.043354484374999946
03488247d44c51b,0.09004208999999999
034c34eee1b13b3,0.982049775
034f6978bf80436,0.03855060637499995
0351635339a3e2e,0.084358131
03517f41e4f0179,0.031326514875
0352750d5e6c7c2,0.036440744250000004
03529d03dc8f440,0.075433370375
0352d67ab5dc499,0.08613567999999999
0353b037e78d2ec,0.9999845925
0354d307f32f910,0.00886819535
035589158f67613,0.7088269337499999
03588b9281b3f40,0.18547089175
0359bd829a69b37,0.064460706125
035a951f2e84784,0.3094874625
